N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,OM,Fertility
0.8533724340175953,0.43581081081081086,0.17233727810650887,0.544642857142857,0.5209580838323354,0.2890625,0.4836094465985196,0.42335766423357674,0.18545163868904876,0.17703349282296652,0.4470588235294118,0.11320754716981131,0.2890625000000001,0.5
0.7038123167155426,0.37500000000000006,0.21819526627218935,0.32142857142857145,0.6047904191616769,0.26562499999999994,0.4060627423334509,0.2919708029197081,0.19504396482813752,0.22966507177033493,0.43607843137254904,0.03773584905660378,0.26562500000000006,0.5
0.7038123167155426,0.4763513513513514,0.4844674556213018,0.48214285714285676,0.473053892215569,0.4765625,0.18047232992597817,0.2773722627737227,0.19584332533972826,0.26315789473684215,0.4423529411764706,0.07547169811320756,0.47656250000000017,0.5
0.6686217008797654,0.46283783783783783,0.20340236686390534,0.42857142857142855,0.6167664670658685,0.515625,0.2509693338033134,0.39416058394160597,0.18145483613109514,0.2583732057416268,0.44758169934640524,0.08490566037735849,0.5156250000000001,0.5
0.7243401759530792,0.32770270270270274,0.29659763313609466,0.4107142857142853,0.5568862275449102,0.26562499999999994,0.3778639407825168,0.37956204379562053,0.17186250999200642,0.27272727272727276,0.3984313725490196,0.028301886792452827,0.26562500000000006,0.5
0.4662756598240469,0.4222972972972973,0.34393491124260356,0.42857142857142855,0.5089820359281438,0.33593750000000006,0.46246034543531905,0.2335766423357665,0.17346123101518787,0.3253588516746412,0.4041830065359477,0.1509433962264151,0.3359375000000001,0.0
0.501466275659824,0.4763513513513514,0.4223372781065089,0.3749999999999996,0.664670658682635,0.609375,0.39901304194571735,0.2773722627737227,0.1654676258992806,0.18660287081339716,0.4355555555555556,0.16981132075471697,0.6093750000000002,0.0
0.6686217008797654,0.347972972972973,0.5628698224852071,0.5714285714285714,0.5928143712574852,0.125,0.2932675361297145,0.2919708029197081,0.18065547561950446,0.20574162679425842,0.35764705882352943,0.14150943396226415,0.12500000000000003,0.5
0.4838709677419355,0.31418918918918926,0.28032544378698226,0.544642857142857,0.5688622754491018,0.14843749999999997,0.1663729291505111,0.4379562043795621,0.258193445243805,0.26315789473684215,0.38431372549019605,0.11320754716981131,0.14843750000000006,0.0
0.7419354838709677,0.4763513513513514,0.6560650887573964,0.6696428571428565,0.473053892215569,0.40625,0.17342262953824464,0.39416058394160597,0.18625099920063953,0.16267942583732056,0.37699346405228756,0.03773584905660378,0.4062500000000001,0.5
0.6129032258064516,0.2736486486486487,0.2655325443786982,0.7142857142857143,0.5449101796407186,0.5625,0.18047232992597817,0.2335766423357665,0.1974420463629097,0.1674641148325359,0.37281045751633984,0.028301886792452827,0.5625000000000002,0.0
0.6862170087976539,0.37500000000000006,0.5155325443786982,0.5178571428571425,0.35329341317365276,0.3125,0.23686993302784634,0.24817518248175185,0.19664268585131897,0.22966507177033493,0.33098039215686276,0.11320754716981131,0.31250000000000006,0.5
0.3548387096774194,0.4222972972972973,0.29659763313609466,0.6160714285714284,0.664670658682635,0.2890625,0.27211843496651394,0.24817518248175185,0.2030375699440448,0.26315789473684215,0.3372549019607843,0.14150943396226415,0.2890625000000001,0.0
0.501466275659824,0.38851351351351354,0.2492603550295858,0.6964285714285711,0.664670658682635,0.5,0.3144166372929151,0.2627737226277373,0.2597921662669865,0.3205741626794259,0.437124183006536,0.03773584905660378,0.5000000000000001,0.0
0.4838709677419355,0.32770270270270274,0.4371301775147929,0.4196428571428573,0.377245508982036,0.015624999999999991,0.1311244272118435,0.4087591240875913,0.29736211031175064,0.3779904306220096,0.4481045751633987,0.0,0.01562500000000001,0.0
0.4633431085043988,0.37500000000000006,0.34393491124260356,0.6607142857142854,0.7245508982035929,0.19531249999999997,0.1663729291505111,0.4379562043795621,0.2174260591526779,0.41626794258373206,0.44653594771241834,0.009433962264150952,0.19531250000000003,0.0
0.7595307917888563,0.4020270270270271,0.375,0.6964285714285711,0.6287425149700601,0.171875,0.23686993302784634,0.3211678832116789,0.19344524380495606,0.35406698564593303,0.39999999999999997,0.028301886792452827,0.17187500000000003,0.5
0.4281524926686217,0.347972972972973,0.38979289940828404,0.7589285714285713,0.5329341317365272,0.33593750000000006,0.2509693338033134,0.2335766423357665,0.20063948840927262,0.16267942583732056,0.39895424836601306,0.01886792452830189,0.3359375000000001,0.0
0.4662756598240469,0.4222972972972973,0.45340236686390534,0.6964285714285711,0.43712574850299407,0.3125,0.3144166372929151,0.21897810218978106,0.21262989608313354,0.3014354066985646,0.3979084967320261,0.11320754716981131,0.31250000000000006,0.0
0.4838709677419355,0.31418918918918926,0.125,0.6160714285714284,0.40119760479041927,0.515625,0.46246034543531905,0.24817518248175185,0.18065547561950446,0.30622009569377995,0.39320261437908494,0.14150943396226415,0.5156250000000001,0.0
0.7771260997067448,0.3614864864864865,0.35872781065088755,0.5357142857142857,0.7125748502994012,0.5625,0.1663729291505111,0.39416058394160597,0.2174260591526779,0.2775119617224881,0.4041830065359477,0.16981132075471697,0.5625000000000002,0.5
0.4838709677419355,0.43581081081081086,0.3276627218934911,0.6339285714285708,0.664670658682635,0.125,0.2509693338033134,0.2773722627737227,0.29736211031175064,0.2822966507177034,0.4569934640522876,0.19811320754716982,0.12500000000000003,0.0
0.8328445747800587,0.4763513513513514,0.1871301775147929,0.4017857142857141,0.8443113772455091,0.609375,0.2580190341910469,0.2919708029197081,0.2733812949640288,0.2583732057416268,0.46274509803921576,0.11320754716981131,0.6093750000000002,0.5
0.6686217008797654,0.37500000000000006,0.20340236686390534,0.5892857142857139,0.25748502994011985,0.35937500000000006,0.3144166372929151,0.2773722627737227,0.28217426059152684,0.31100478468899523,0.45071895424836605,0.08490566037735849,0.35937500000000006,0.5
0.44868035190615835,0.2398648648648649,0.4992603550295858,0.446428571428571,0.664670658682635,0.5859375,0.2016214310891787,0.2919708029197081,0.17905675459632298,0.31100478468899523,0.3461437908496732,0.11320754716981131,0.5859375000000001,0.0
0.41055718475073316,0.4763513513513514,0.2655325443786982,0.6071428571428571,0.5568862275449102,0.609375,0.2509693338033134,0.2773722627737227,0.187849720223821,0.2966507177033493,0.40366013071895424,0.09433962264150944,0.6093750000000002,0.0
0.7419354838709677,0.2398648648648649,0.28032544378698226,0.7499999999999992,0.5928143712574852,0.10937499999999999,0.1311244272118435,0.2627737226277373,0.21023181454836135,0.014354066985645933,0.3984313725490196,0.009433962264150952,0.10937500000000003,0.5
0.3196480938416422,0.4222972972972973,0.2492603550295858,0.6249999999999996,0.7365269461077845,0.14843749999999997,0.2932675361297145,0.37956204379562053,0.1822541966426859,0.2583732057416268,0.3722875816993464,0.11320754716981131,0.14843750000000006,0.0
0.8533724340175953,0.31418918918918926,0.34393491124260356,0.45535714285714307,0.6526946107784434,0.125,0.3073669369051816,0.2773722627737227,0.2637889688249401,0.07655502392344499,0.3785620915032679,0.08490566037735849,0.12500000000000003,0.5
0.33724340175953077,0.347972972972973,0.2492603550295858,0.4642857142857143,0.2694610778443115,0.3125,0.3144166372929151,0.4087591240875913,0.187849720223821,0.023923444976076565,0.45176470588235296,0.07547169811320756,0.31250000000000006,0.0
0.9618768328445748,0.2533783783783784,0.4992603550295858,0.6160714285714284,0.35329341317365276,0.515625,0.39196334155798385,0.39416058394160597,0.17825739408473223,0.07655502392344499,0.43137254901960786,0.028301886792452827,0.5156250000000001,0.5
0.3548387096774194,0.31418918918918926,0.23446745562130178,0.446428571428571,0.31736526946107796,0.3828125,0.2016214310891787,0.39416058394160597,0.2573940847322143,0.033492822966507185,0.429281045751634,0.03773584905660378,0.38281250000000006,0.0
0.9824046920821115,0.37500000000000006,0.2492603550295858,0.5178571428571425,0.880239520958084,0.125,0.23686993302784634,0.2627737226277373,0.2733812949640288,0.4736842105263159,0.4041830065359477,0.0660377358490566,0.12500000000000003,0.5
0.6510263929618768,0.4493243243243244,0.34393491124260356,0.3660714285714284,0.5928143712574852,0.10937499999999999,0.1663729291505111,0.2627737226277373,0.17825739408473223,0.06220095693779905,0.38326797385620914,0.14150943396226415,0.10937500000000003,0.5
0.9266862170087976,0.4020270270270271,0.29659763313609466,0.5,0.664670658682635,0.3125,0.1311244272118435,0.2773722627737227,0.1942446043165468,0.09569377990430622,0.3890196078431372,0.12264150943396226,0.31250000000000006,0.5
0.8152492668621701,0.22635135135135137,0.38979289940828404,0.4017857142857141,0.49700598802395224,0.515625,0.3778639407825168,0.24817518248175185,0.2022382094324541,0.0430622009569378,0.39477124183006534,0.009433962264150952,0.5156250000000001,0.5
0.24633431085043989,0.4222972972972973,0.4223372781065089,0.6607142857142854,0.7005988023952096,0.5,0.4554106450475855,0.4087591240875913,0.17745803357314152,0.8947368421052632,0.4005228758169934,0.03773584905660378,0.5000000000000001,0.0
0.8533724340175953,0.37500000000000006,0.2492603550295858,0.5357142857142857,0.6047904191616769,0.21875000000000003,0.2016214310891787,0.2773722627737227,0.258193445243805,0.1722488038277512,0.4041830065359477,0.056603773584905655,0.21875000000000003,0.5
0.501466275659824,0.49662162162162166,0.28032544378698226,0.6160714285714284,0.6287425149700601,0.03906249999999999,0.23686993302784634,0.2919708029197081,0.25899280575539574,0.368421052631579,0.43503267973856213,0.0660377358490566,0.039062500000000014,0.0
0.5953079178885631,0.31418918918918926,0.1871301775147929,0.6071428571428571,0.7125748502994012,0.10937499999999999,0.2932675361297145,0.39416058394160597,0.187849720223821,0.004784688995215315,0.38849673202614377,0.08490566037735849,0.10937500000000003,0.0
0.33724340175953077,0.2533783783783784,0.35872781065088755,0.5803571428571427,0.40119760479041927,0.08593749999999999,0.2016214310891787,0.36496350364963515,0.19664268585131897,0.26315789473684215,0.3837908496732026,0.12264150943396226,0.08593750000000003,0.0
0.501466275659824,0.3006756756756757,0.5155325443786982,0.6517857142857141,0.6167664670658685,0.2890625,0.2932675361297145,0.37956204379562053,0.2022382094324541,0.30622009569377995,0.39581699346405225,0.11320754716981131,0.2890625000000001,0.0
0.11730205278592376,0.4222972972972973,0.34393491124260356,0.6428571428571429,0.7964071856287426,0.515625,0.3778639407825168,0.2919708029197081,0.33812949640287776,0.35406698564593303,0.3984313725490196,0.14150943396226415,0.5156250000000001,0.0
0.44868035190615835,0.31418918918918926,0.38979289940828404,0.6517857142857141,0.49700598802395224,0.5,0.4554106450475855,0.2919708029197081,0.258193445243805,0.16267942583732056,0.4512418300653595,0.1792452830188679,0.5000000000000001,0.0
0.17008797653958943,0.37500000000000006,0.5939349112426036,0.6964285714285711,0.664670658682635,0.7265625,0.39196334155798385,0.45255474452554756,0.17905675459632298,0.6937799043062202,0.4256209150326798,0.009433962264150952,0.7265625000000002,0.0
0.5747800586510264,0.3006756756756757,0.4371301775147929,0.6071428571428571,0.6047904191616769,0.7734375000000001,0.2016214310891787,0.39416058394160597,0.187849720223821,0.48325358851674644,0.3790849673202614,0.07547169811320756,0.7734375000000002,0.0
0.501466275659824,1.0,0.5628698224852071,0.544642857142857,0.3892215568862276,0.5625,0.23686993302784634,0.37956204379562053,0.19664268585131897,0.26315789473684215,0.3905882352941176,0.03773584905660378,0.5625000000000002,0.0
0.0,0.4020270270270271,0.1871301775147929,0.4374999999999998,0.49700598802395224,0.5625,0.15227352837504404,0.39416058394160597,0.1974420463629097,0.30622009569377995,0.37803921568627447,0.056603773584905655,0.5625000000000002,0.0
0.6304985337243402,0.347972972972973,0.125,0.446428571428571,0.5568862275449102,0.125,0.2298202326401128,0.39416058394160597,0.28217426059152684,0.35885167464114837,0.46169934640522875,0.0660377358490566,0.12500000000000003,0.0
0.4281524926686217,0.3006756756756757,0.23446745562130178,0.5267857142857137,0.6047904191616769,0.14843749999999997,0.2509693338033134,0.2627737226277373,0.2573940847322143,0.0,0.45647058823529413,0.01886792452830189,0.14843750000000006,0.0
0.2991202346041056,0.4763513513513514,0.20340236686390534,0.48214285714285676,0.5568862275449102,0.33593750000000006,0.2016214310891787,0.24817518248175185,0.2573940847322143,0.40191387559808617,0.3837908496732026,0.028301886792452827,0.3359375000000001,0.0
0.5747800586510264,0.37500000000000006,0.2492603550295858,0.544642857142857,0.377245508982036,0.5390625,0.2932675361297145,0.4087591240875913,0.17825739408473223,0.40191387559808617,0.3790849673202614,0.028301886792452827,0.5390625000000001,0.0
0.33724340175953077,0.2533783783783784,0.4223372781065089,0.35714285714285715,0.5688622754491018,0.515625,0.39196334155798385,0.39416058394160597,0.17905675459632298,0.35406698564593303,0.4115032679738562,0.11320754716981131,0.5156250000000001,0.0
0.44868035190615835,0.37500000000000006,0.34393491124260356,0.49107142857142877,0.3053892215568863,0.03906249999999999,0.2016214310891787,0.2335766423357665,0.187849720223821,0.25358851674641153,0.3785620915032679,0.03773584905660378,0.039062500000000014,0.0
0.06158357771260997,0.31418918918918926,0.4371301775147929,0.5357142857142857,0.6407185628742517,0.015624999999999991,0.3778639407825168,0.2335766423357665,0.2573940847322143,0.16267942583732056,0.42509803921568634,0.11320754716981131,0.01562500000000001,0.0
0.5747800586510264,0.4020270270270271,0.4223372781065089,0.5178571428571425,0.5568862275449102,0.0,0.3376806485724357,0.45255474452554756,0.5467625899280576,0.7033492822966507,0.44549019607843143,0.6320754716981131,0.0,0.0
0.3548387096774194,0.4222972972972973,0.5939349112426036,0.446428571428571,0.5688622754491018,0.3046875,0.48642932675361306,0.6423357664233579,0.35331734612310156,0.36363636363636365,0.6656209150326797,0.3962264150943396,0.3046875000000001,0.0
0.5571847507331378,0.32770270270270274,0.34393491124260356,0.48214285714285676,0.6167664670658685,0.078125,0.6781811772999647,0.7737226277372266,0.6243005595523582,0.6889952153110048,0.4977777777777779,0.24528301886792453,0.07812500000000001,0.0
0.26392961876832843,0.37500000000000006,0.2492603550295858,0.6964285714285711,0.5928143712574852,0.3828125,0.31653154740923517,1.0,0.48840927258193456,0.8516746411483255,0.38692810457516336,0.46226415094339623,0.38281250000000006,0.0
0.4838709677419355,0.4222972972972973,0.4223372781065089,0.6339285714285708,0.3892215568862276,0.22656250000000003,0.5717307014451886,0.6715328467153286,0.42286171063149486,0.5550239234449761,0.6870588235294118,0.33962264150943394,0.22656250000000003,0.0
0.44868035190615835,0.46283783783783783,0.2492603550295858,0.6160714285714284,0.6047904191616769,0.14843749999999997,0.40112795206203744,0.5985401459854016,0.7074340527577938,0.2583732057416268,0.9636601307189543,0.1792452830188679,0.14843750000000006,0.0
0.28152492668621704,0.3614864864864865,0.23446745562130178,0.5357142857142857,0.49700598802395224,0.7578125,0.7416284807895664,0.4087591240875913,0.5835331734612311,0.33971291866028713,0.6054901960784314,0.2641509433962264,0.7578125000000002,0.0
0.6129032258064516,0.4222972972972973,0.29659763313609466,0.42857142857142855,0.473053892215569,0.45312500000000006,0.27352837504406063,0.3211678832116789,0.34772182254196643,0.6028708133971292,0.6520261437908497,0.5943396226415093,0.4531250000000001,0.0
0.4838709677419355,0.37500000000000006,0.40606508875739644,0.5714285714285714,0.6047904191616769,0.22656250000000003,0.5287275290800142,0.8029197080291973,0.6258992805755396,0.7894736842105263,0.4977777777777779,0.6981132075471698,0.22656250000000003,0.0
0.7771260997067448,0.4020270270270271,0.2655325443786982,0.42857142857142855,0.36526946107784436,0.53125,0.7839266831159676,0.5839416058394161,0.4036770583533174,0.2679425837320575,0.5971241830065359,0.4811320754716981,0.5312500000000001,0.5
0.6510263929618768,0.2736486486486487,0.38979289940828404,0.6607142857142854,0.6167664670658685,0.3046875,0.4229820232640113,0.6423357664233579,0.7234212629896083,0.35885167464114837,0.44183006535947716,0.3962264150943396,0.3046875000000001,0.0
0.4662756598240469,0.4222972972972973,0.28032544378698226,0.6249999999999996,0.377245508982036,0.0,0.3376806485724357,0.45255474452554756,0.5835331734612311,0.5885167464114833,0.9139869281045752,0.2641509433962264,0.0,0.0
0.6304985337243402,0.46283783783783783,0.4223372781065089,0.6160714285714284,0.473053892215569,0.3828125,0.21008107155445896,0.7299270072992702,0.6243005595523582,0.8421052631578948,0.49254901960784314,0.33962264150943394,0.38281250000000006,0.0
0.2991202346041056,0.2533783783783784,0.2492603550295858,0.6964285714285711,0.7125748502994012,0.22656250000000003,0.5075784279168136,0.42335766423357674,0.3852917665867307,0.28708133971291866,0.5725490196078432,0.23584905660377356,0.22656250000000003,0.0
0.6129032258064516,0.3006756756756757,0.17233727810650887,0.5357142857142857,0.5089820359281438,0.609375,0.6140289037715897,0.5839416058394161,0.7202238209432456,0.44497607655502397,0.2603921568627451,0.3584905660377358,0.6093750000000002,0.0
0.41055718475073316,0.4222972972972973,0.2655325443786982,0.5178571428571425,0.5928143712574852,0.14843749999999997,0.15227352837504404,0.24817518248175185,0.21023181454836135,0.40669856459330145,0.3984313725490196,0.07547169811320756,0.14843750000000006,0.0
0.7243401759530792,0.8952702702702702,0.5776627218934911,0.2232142857142855,0.6287425149700601,0.125,0.17342262953824464,0.2335766423357665,0.17825739408473223,0.15789473684210525,0.3466666666666667,0.16981132075471697,0.12500000000000003,0.5
0.0967741935483871,0.46283783783783783,0.2492603550295858,0.6071428571428571,0.473053892215569,0.33593750000000006,0.2509693338033134,0.2627737226277373,0.249400479616307,0.22488038277511968,0.34718954248366013,0.11320754716981131,0.3359375000000001,0.0
0.5219941348973607,0.5236486486486487,0.35872781065088755,0.6607142857142854,0.6047904191616769,0.5390625,0.2016214310891787,0.2335766423357665,0.21262989608313354,0.18181818181818182,0.39999999999999997,0.14150943396226415,0.5390625000000001,0.0
0.7038123167155426,0.38851351351351354,0.35872781065088755,0.6964285714285711,0.43712574850299407,0.062499999999999986,0.1311244272118435,0.24817518248175185,0.18145483613109514,0.2775119617224881,0.3937254901960784,0.03773584905660378,0.06250000000000001,0.5
0.44868035190615835,0.3614864864864865,0.34393491124260356,0.6428571428571429,0.5089820359281438,0.10937499999999999,0.2016214310891787,0.39416058394160597,0.17745803357314152,0.31100478468899523,0.23686274509803917,0.056603773584905655,0.10937500000000003,0.0
0.39296187683284456,0.49662162162162166,0.5155325443786982,0.6607142857142854,0.5568862275449102,0.5390625,0.2932675361297145,0.2919708029197081,0.2677857713828937,0.26315789473684215,0.2938562091503268,0.028301886792452827,0.5390625000000001,0.0
0.41055718475073316,0.43581081081081086,0.4223372781065089,0.7053571428571422,0.5329341317365272,0.5625,0.24391963341557982,0.2919708029197081,0.1974420463629097,0.22009569377990434,0.34823529411764703,0.0,0.5625000000000002,0.0
0.5395894428152492,0.4763513513513514,0.45340236686390534,0.6696428571428565,0.6047904191616769,0.3125,0.3778639407825168,0.2919708029197081,0.18145483613109514,0.1674641148325359,0.34823529411764703,0.12264150943396226,0.31250000000000006,0.0
0.6304985337243402,0.4493243243243244,0.3276627218934911,0.6874999999999998,0.6287425149700601,0.2890625,0.46246034543531905,0.39416058394160597,0.258193445243805,0.2775119617224881,0.3518954248366013,0.028301886792452827,0.2890625000000001,0.0
0.6862170087976539,0.5371621621621622,0.2655325443786982,0.6964285714285711,0.43712574850299407,0.515625,0.2016214310891787,0.24817518248175185,0.18625099920063953,0.26315789473684215,0.4005228758169934,0.056603773584905655,0.5156250000000001,0.5
0.6686217008797654,0.5236486486486487,0.4681952662721893,0.6428571428571429,0.3892215568862276,0.4765625,0.2932675361297145,0.24817518248175185,0.2733812949640288,0.31100478468899523,0.3994771241830065,0.08490566037735849,0.47656250000000017,0.5
0.7419354838709677,1.0,0.4371301775147929,0.7410714285714279,0.32934131736526956,0.24218749999999994,0.32146633768064864,0.2627737226277373,0.2022382094324541,0.1674641148325359,0.45071895424836605,0.14150943396226415,0.2421875000000001,0.5
0.5571847507331378,0.38851351351351354,0.45340236686390534,0.6160714285714284,0.5089820359281438,0.26562499999999994,0.39196334155798385,0.42335766423357674,0.2086330935251799,0.26315789473684215,0.43973856209150325,0.03773584905660378,0.26562500000000006,0.0
0.5953079178885631,0.5641891891891893,0.5465976331360947,0.7499999999999992,0.4850299401197606,0.5,0.2016214310891787,0.2919708029197081,0.17745803357314152,0.2583732057416268,0.38431372549019605,0.01886792452830189,0.5000000000000001,0.0
0.6129032258064516,0.5236486486486487,0.4223372781065089,0.6428571428571429,0.5808383233532934,0.4765625,0.2509693338033134,0.30656934306569356,0.28217426059152684,0.30622009569377995,0.44549019607843143,0.009433962264150952,0.47656250000000017,0.0
0.501466275659824,0.49662162162162166,0.40606508875739644,0.6249999999999996,0.6407185628742517,0.10937499999999999,0.32851603806838214,0.467153284671533,0.28217426059152684,0.2679425837320575,0.3979084967320261,0.11320754716981131,0.10937500000000003,0.0
0.8709677419354839,0.4222972972972973,0.7492603550295858,0.5982142857142851,0.5209580838323354,0.45312500000000006,0.2509693338033134,0.30656934306569356,0.2909672262190248,0.16267942583732056,0.3461437908496732,0.14150943396226415,0.4531250000000001,0.5
0.906158357771261,0.9222972972972974,0.2492603550295858,0.4196428571428573,0.3892215568862276,0.5625,0.22277053225237928,0.3211678832116789,0.1798561151079137,0.2583732057416268,0.3979084967320261,0.03773584905660378,0.5625000000000002,0.5
0.6510263929618768,0.2533783783783784,0.4844674556213018,0.5089285714285713,0.41317365269461087,0.3125,0.2509693338033134,0.2919708029197081,0.18065547561950446,0.27272727272727276,0.45176470588235296,0.056603773584905655,0.31250000000000006,0.0
0.9266862170087976,0.7466216216216216,0.6708579881656804,0.3303571428571427,0.49700598802395224,0.3125,0.2016214310891787,0.24817518248175185,0.18944844124700244,0.31100478468899523,0.4501960784313726,0.056603773584905655,0.31250000000000006,0.5
0.9618768328445748,0.6722972972972973,0.7344674556213018,0.15178571428571408,0.664670658682635,0.10937499999999999,0.23686993302784634,0.2335766423357665,0.19344524380495606,0.30622009569377995,0.43503267973856213,0.08490566037735849,0.10937500000000003,0.5
0.8533724340175953,0.38851351351351354,0.625,0.7767857142857137,0.6766467065868266,0.33593750000000006,0.24391963341557982,0.2335766423357665,0.2813749000799361,0.31578947368421056,0.3879738562091503,0.11320754716981131,0.3359375000000001,0.5
0.7038123167155426,0.5844594594594595,0.34393491124260356,0.24107142857142877,0.4850299401197606,0.03906249999999999,0.2580190341910469,0.24817518248175185,0.284572342126299,0.2679425837320575,0.3937254901960784,0.03773584905660378,0.039062500000000014,0.5
0.6304985337243402,0.4222972972972973,1.0,0.5089285714285713,0.20958083832335336,0.5390625,0.27211843496651394,0.2773722627737227,0.21023181454836135,0.2775119617224881,0.3477124183006536,0.056603773584905655,0.5390625000000001,0.5
0.7595307917888563,0.7871621621621623,0.7034023668639053,0.5982142857142851,0.5808383233532934,0.5625,0.3778639407825168,0.24817518248175185,0.17745803357314152,0.3301435406698565,0.39581699346405225,0.056603773584905655,0.5625000000000002,0.5
0.8533724340175953,0.3614864864864865,0.8439349112426036,0.24107142857142877,0.23353293413173662,0.21875000000000003,0.4554106450475855,0.24817518248175185,0.21822541966426862,0.35406698564593303,0.39320261437908494,0.08490566037735849,0.21875000000000003,0.5
0.44868035190615835,0.6722972972972973,0.28032544378698226,0.15178571428571408,0.4850299401197606,0.26562499999999994,0.2016214310891787,0.39416058394160597,0.21822541966426862,0.40669856459330145,0.4355555555555556,0.08490566037735849,0.26562500000000006,0.0
0.7976539589442815,0.685810810810811,0.4681952662721893,0.4196428571428573,0.23353293413173662,0.24218749999999994,0.27211843496651394,0.2773722627737227,0.2110311750599521,0.1722488038277512,0.33830065359477124,0.03773584905660378,0.2421875000000001,0.5
0.906158357771261,0.37500000000000006,0.9681952662721893,0.5089285714285713,0.377245508982036,0.10937499999999999,0.2016214310891787,0.30656934306569356,0.18145483613109514,0.014354066985645933,0.3979084967320261,0.009433962264150952,0.10937500000000003,0.5
0.8709677419354839,0.46283783783783783,0.5776627218934911,0.3303571428571427,0.2934131736526947,0.125,0.24391963341557982,0.2919708029197081,0.18944844124700244,0.2583732057416268,0.38326797385620914,0.028301886792452827,0.12500000000000003,0.5
0.6510263929618768,0.8817567567567568,0.4844674556213018,0.4196428571428573,0.6407185628742517,0.3828125,0.32146633768064864,0.2919708029197081,0.18065547561950446,0.1722488038277512,0.38849673202614377,0.01886792452830189,0.38281250000000006,0.5
0.3724340175953079,0.2736486486486487,0.2492603550295858,0.5982142857142851,0.2694610778443115,0.53125,0.27352837504406063,0.2773722627737227,0.4036770583533174,0.44497607655502397,0.3247058823529412,0.3962264150943396,0.5312500000000001,0.0
0.8533724340175953,0.4493243243243244,0.45340236686390534,0.5089285714285713,0.6766467065868266,0.609375,0.5075784279168136,0.45255474452554756,0.1838529176658673,0.368421052631579,0.779607843137255,0.5,0.6093750000000002,0.5
0.9618768328445748,0.5506756756756758,0.8439349112426036,0.3303571428571427,0.5688622754491018,0.0,0.31653154740923517,0.6423357664233579,0.6266986410871305,0.21052631578947373,0.582483660130719,0.21698113207547168,0.0,0.5
0.8328445747800587,0.37500000000000006,0.40606508875739644,0.15178571428571408,0.5449101796407186,0.53125,0.4229820232640113,0.24817518248175185,0.319744204636291,0.5550239234449761,0.23006535947712414,0.33962264150943394,0.5312500000000001,0.5
0.6129032258064516,0.6385135135135135,0.5465976331360947,0.4196428571428573,0.36526946107784436,0.3828125,0.25237927388086007,0.21897810218978106,0.7042366107114308,0.4497607655502393,0.48156862745098045,0.24528301886792453,0.38281250000000006,0.5
0.7595307917888563,0.2128378378378379,0.5155325443786982,0.3303571428571427,0.23353293413173662,0.14843749999999997,0.3376806485724357,0.4379562043795621,0.82414068745004,0.3732057416267943,0.5443137254901961,0.5754716981132076,0.14843750000000006,0.5
0.6686217008797654,0.625,0.5939349112426036,0.24107142857142877,0.221556886227545,0.7578125,0.4229820232640113,0.5985401459854016,0.5787370103916868,0.6937799043062202,0.7958169934640523,0.19811320754716982,0.7578125000000002,0.5
0.8152492668621701,0.4222972972972973,0.4681952662721893,0.15178571428571408,0.2694610778443115,0.53125,0.21008107155445896,0.2627737226277373,0.48840927258193456,0.41626794258373206,0.24784313725490192,0.3962264150943396,0.5312500000000001,0.5
0.7038123167155426,0.5506756756756758,0.6087278106508875,0.5089285714285713,0.6407185628742517,0.22656250000000003,0.31653154740923517,0.467153284671533,0.14708233413269386,0.44497607655502397,0.6248366013071895,0.2641509433962264,0.22656250000000003,0.5
0.7595307917888563,0.5844594594594595,0.5776627218934911,0.5982142857142851,0.25748502994011985,0.6875,0.48642932675361306,0.5547445255474454,0.6322941646682654,0.21052631578947373,0.4407843137254902,0.33962264150943394,0.6875000000000001,0.5
0.7419354838709677,0.38851351351351354,0.6560650887573964,0.24107142857142877,0.6766467065868266,0.3046875,0.6351780049347903,0.2773722627737227,0.46442845723421267,0.22009569377990434,0.530718954248366,0.23584905660377356,0.3046875000000001,0.5
0.8709677419354839,0.6114864864864865,0.8439349112426036,0.4196428571428573,0.6526946107784434,0.0,0.25237927388086007,0.37956204379562053,0.5787370103916868,0.5454545454545454,0.6875816993464052,0.5188679245283019,0.0,0.5
0.4662756598240469,0.3614864864864865,0.5628698224852071,0.5089285714285713,0.5808383233532934,0.14843749999999997,0.3376806485724357,0.30656934306569356,0.3125499600319745,0.47846889952153115,0.9113725490196078,0.2641509433962264,0.14843750000000006,0.0
0.8152492668621701,0.4493243243243244,0.4844674556213018,0.5982142857142851,0.5688622754491018,0.609375,0.4229820232640113,0.2919708029197081,0.48920863309352525,0.2583732057416268,0.5704575163398693,0.37735849056603776,0.6093750000000002,0.5
0.7243401759530792,0.6385135135135135,0.5776627218934911,0.3303571428571427,0.3053892215568863,0.22656250000000003,0.2953824462460346,0.5547445255474454,0.3844924060751399,0.8373205741626795,0.9992156862745097,0.10377358490566038,0.22656250000000003,0.5
0.6129032258064516,0.37500000000000006,0.5465976331360947,0.24107142857142877,0.14970059880239528,0.45312500000000006,0.6351780049347903,0.3211678832116789,0.7282174260591527,0.21052631578947373,0.5861437908496733,0.21698113207547168,0.4531250000000001,0.0
0.6862170087976539,0.7736486486486486,0.6708579881656804,0.4196428571428573,0.36526946107784436,0.3828125,0.3376806485724357,0.37956204379562053,0.10631494804156677,0.3301435406698565,0.39320261437908494,0.4150943396226415,0.38281250000000006,0.5
